rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10012256-predators,Liz Braun,FALSE,Jam! Movies,Fresh,3.5/5,40368,"Predators is brisk and busy, with plenty of other threats to contend with besides those monsters."
m/10012256-predators,Dan Lybarger,FALSE,eFilmCritic.com,Rotten,2.5/5,40368,"It's too bad the film about fighting to the death against high tech thugs from space isn't more, oh, scary."
m/10012256-predators,Avi Offer,FALSE,NYC Movie Guru,Fresh,6.765/10,40368,"Often lazy and somewhat tedious, but mindlessly exciting and thrilling on a purely visceral level thanks to Nimród Antal's deft directing skills."
m/10012256-predators,Pam Grady,FALSE,Boxoffice Magazine,Fresh,3.5/5,40368,"Predators may not be the instant classic Predator was, but as an action-oriented Sci-fi thriller and an entertaining summer diversion, it fills the bill."
m/10012256-predators,Lisa Kennedy,TRUE,Denver Post,Fresh,2.5/4,40368,"A stylish, lean and, well, familiar outing."
m/10012256-predators,,FALSE,National Post,Rotten,2.5/4,40368,
m/10012256-predators,Christian Toto,FALSE,What Would Toto Watch?,Fresh,2.5/4,40368,The B-movie pleasures found in Predators make the original look like high art.
m/10012256-predators,Peter Canavese,FALSE,Groucho Reviews,Rotten,2.5/4,40368,"Perhaps its best that Predators keeps its ambitions humble, but a dearth of inspiration makes this fifth Predator film dangerously close to a rehash of the first film."
m/10012256-predators,Kevin N. Laforest,FALSE,Montreal Film Journal,Rotten,2.5/4,40368,"Adrien Brody does what he can, but at the end of the day, he'll never be as badass and physically imposing as Arnold Schwarzenegger."
m/10012256-predators,Michael O'Sullivan,TRUE,Washington Post,Fresh,2.5/4,40368,"Predators is good if gory grindhouse fun. It tweaks the conventions of the summer monster movie, even as it observes them."
m/10012256-predators,James Berardinelli,TRUE,ReelViews,Fresh,2.5/4,40368,"Predator fans, fearing another lapse into disappointment, can relax. Although it's arguably not saying much, this is the second-best movie of the series to have ""Predator"" in the title."
m/10012256-predators,Chris Hewitt,FALSE,St. Paul Pioneer Press,Fresh,2.5/4,40368,"If you plunk down money for a ticket hoping to see some mindless carnage, you're in luck."
m/10012256-predators,Bill Goodykoontz,TRUE,Arizona Republic,Rotten,2.5/5,40368,"Predators is a pretty good action movie for about 45 minutes. Unfortunately, it lasts 106."
m/10012256-predators,Daniel M. Kimmel,FALSE,North Shore Movies,Fresh,3.5/5,40368,Right from its memorable opening... Predators is an adrenaline rush.
m/10012256-predators,Jeremy Heilman,FALSE,MovieMartyr.com,Fresh,58/100,40369,"What it lacks in imagination, it makes up in execution. It fulfills its limited potential, which is more than can be said of most of this summer's movies."
m/10012256-predators,Gary Wolcott,FALSE,Tri-City Herald,Rotten,2.5/5,40369,Predators is a movie you love if it's your thing. Key word: if. It's not mine.
m/10012256-predators,James Kendrick,FALSE,Q Network Film Desk,Rotten,2.5/4,40371,to say that it is the best of the Predator sequels is little more than faint praise
m/10012256-predators,Joe Lozito,FALSE,Big Picture Big Sound,Fresh,2.5/4,40372,"It's no ""Aliens"", but it does have an intriguing setup, good pace and a surprisingly action-ready Adrien Brody."
m/10012256-predators,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,40372,An obvious improvement over the two Alien vs. Predator movies...
m/10012256-predators,Rich Cline,FALSE,Shadows on the Wall,Rotten,2.5/5,40373,"Nothing can disguise the fact that it's ... contrived, chaotic and ultimately pointless"
m/10012256-predators,Tim Martain,FALSE,The Mercury (Australia),Fresh,2.5/5,40388,"If you don't know the original 1987 classic Predator line-for-line and inside-out, you will probably miss half the gags in this one."
m/10012256-predators,Joseph Proimakis,FALSE,Movies for the Masses,Rotten,2.5/5,40432,full review at Movies for the Masses
m/10012256-predators,Steve Newton,FALSE,Georgia Straight,Rotten,2.5/5,41320,"Predators never overcomes the fatal miscasting of Brody as the group's take-charge, tough-guy leader."
m/10012256-predators,David Keyes,FALSE,Cinemaphile.org,Fresh,2.5/4,41720,Innocent but skillful.
m/10012256-predators,Shaun Munro,FALSE,Flickering Myth,Fresh,3.5/5,43356,"Though too reverent of the original Predator, this is a respectable entry into the franchise regardless."
m/10012264-stonewall,Eric Henderson,FALSE,Slant Magazine,Fresh,2.5/4,40342,"Stonewall Uprising deploys familiar PSA-cum-hate-crimes like the infamous ""Boys Beware"" with very little restraint in order to truly establish Stonewall's prehistory as a No M2M's Land."
m/10012264-stonewall,Kent Turner,FALSE,Film-Forward.com,Fresh,2.5/4,40344,It's after the riots that the real show begins.
m/10012264-stonewall,Ethan Alter,FALSE,NYC Film Critic,Fresh,3.5/4,40344,An insightful and moving documentary.
m/10012264-stonewall,Gerald Peary,FALSE,Boston Phoenix,Rotten,2.5/4,40345,"The story of how, in 1969, gays and lesbians fought the cops at Greenwich Village's Stonewall Inn ... is told thoroughly but without much passion, humor, rowdiness, or smut."
m/10012264-stonewall,Mark Feeney,TRUE,Boston Globe,Fresh,3.5/4,40346,"Stonewall Uprising is first and foremost about people. Politics and history and sexuality are there, too, but they're subsidiary to the human stories the documentary tells."
m/10012264-stonewall,Carrie Rickey,TRUE,Philadelphia Inquirer,Fresh,3.5/4,40354,Stonewall Uprising is an important documentary -- and a passionate and compassionate reconstruction of the historic standoff between police and pubcrawlers.
m/10012264-stonewall,Perri Nemiroff,FALSE,CinemaBlend,Fresh,3.5/5,40403,"Excellent source of information for those who know little of this monumental occurrence, but for those with no need for a Stonewall riots 101, it has little to offer."
m/10012264-stonewall,Pam Grady,FALSE,Boxoffice Magazine,Fresh,3.5/5,40417,
m/10012282-oath,Pam Grady,FALSE,Boxoffice Magazine,Rotten,2.5/5,40298,"The Oath does give the viewer something to think about, but the film is unsatisfying, raising questions and providing too few answers."
m/10012282-oath,Ty Burr,TRUE,Boston Globe,Fresh,3.5/4,40339,"A documentary that at its start purports to be the tale of two terrorists, the film keeps deepening and widening until it becomes a subtle, stubborn moral drama about users and the used."
m/10012282-oath,Peter Keough,FALSE,Boston Phoenix,Fresh,3.5/4,40339,Compelling both as drama and as an indictment of the eight years of folly known as the War on Terror.
m/10012282-oath,John Hartl,TRUE,Seattle Times,Fresh,3.5/4,40347,The Oath makes spare use of images to convey a great deal. Al-Bahri's smiling child is surrounded by lethal weapons that are little more than toys to him. The color-drained skies of Guantnamo are juxtaposed with the lively Yemeni street scenes.
m/10012282-oath,Matthew Lucas,FALSE,From the Front Row,Fresh,3.5/4,43682,"Poitras has crafted an extremely savvy and compelling documentary, an essential piece of the increasingly intricate puzzle that is the war on terror."
m/10012288-wild_hunt,Jim Slotek,FALSE,Jam! Movies,Fresh,3.5/5,40277,First-time feature filmmaker Alexandre Franchi shoots the outdoors amazingly claustrophobically - an almost-oxymoric effect that contributes to the unsettling atmosphere of The Wild Hunt.
m/10012288-wild_hunt,Sara Michelle Fetters,FALSE,MovieFreak.com,Rotten,2.5/4,40374,"Nice performances, interesting ideas and intriguing visuals aside, the final product is as cold as the environment its set in, and as such my medieval instincts are to urge people to ultimately leave this particular picture alone."
m/1001240-arthur,Scott Weinberg,FALSE,eFilmCritic.com,Fresh,4.5/5,37462,"Even if Dudley Moore's performance weren't so darn funny, it would still be worth watching just for John Gielgud."
m/1001240-arthur,Christopher Null,FALSE,Filmcritic.com,Fresh,3.5/5,37930,"It's the movie we'll forever know Dudley Moore for -- and the late John Gielgud, too, who is put out to pasture about halfway through this classic comedy."
m/1001240-arthur,Roger Ebert,TRUE,Chicago Sun-Times,Fresh,3.5/4,38283,Only someone with a heart of stone could fail to love a drunk like Arthur Bach.
m/1001240-arthur,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,40642,...suffers from a hit-and-miss quality that wreaks havoc on its momentum...
m/10012426-lottery,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,40456,An intriguing if uneven documentary...
m/10012426-lottery,Richard Propes,FALSE,TheIndependentCritic.com,Fresh,3.5/4,44088,"Entertaining, insightful, and moving."
m/1001280-assault_on_precinct_13,Christopher Null,FALSE,Filmcritic.com,Fresh,3.5/5,36526,"John Carpenter's third movie (two years before Halloween), and one of his best."
m/1001280-assault_on_precinct_13,Scott Weinberg,FALSE,eFilmCritic.com,Fresh,4.5/5,37464,"Rough, raw, and entirely unapologetic action classic."
m/1001280-assault_on_precinct_13,James Rocchi,FALSE,Netflix,Fresh,4.5/5,37567,
m/1001280-assault_on_precinct_13,,FALSE,TV Guide,Fresh,3.5/4,40688,This early Carpenter movie still holds up as one of the director's best works.
m/1001280-assault_on_precinct_13,Nathan Rabin,FALSE,The Dissolve,Fresh,4.5/5,41590,"In Assault On Precinct 13, hell is an abandoned police station in Los Angeles and the only means of survival is cooperation across racial, class, and legal lines."
m/1001280-assault_on_precinct_13,Matt Brunson,FALSE,Creative Loafing,Fresh,3.5/4,41747,"Perhaps Carpenter's best film next to The Thing, this is a model of low-budget filmmaking, with a tight script, appropriately tight-lipped actors and atmospheric location shooting."
m/1001280-assault_on_precinct_13,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,43178,...a seriously erratic early effort from an otherwise masterful filmmaker.
m/1001294-asylum,Scott Weinberg,FALSE,eFilmCritic.com,Fresh,4.5/5,37463,A great little gothic horror anthology. Track this one down if you can!
m/1001294-asylum,,FALSE,TV Guide,Rotten,2.5/5,37745,
m/1001294-asylum,Jeremiah Kipp,FALSE,Slant Magazine,Rotten,2.5/4,38887,Asylum tries telling similar tales (twice) and comes up pathetically short in the scare department.
m/1001294-asylum,Stefan Birgir Stefansson,FALSE,sbs.is,Fresh,2.5/4,39509,"not as good as monster club, but still quite interesting"
m/1001294-asylum,Lucius Gore,FALSE,ESplatter,Fresh,3.5/4,39616,One of the best anthology horror films ever made
m/1001323-attack_of_the_50_foot_woman,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,2.5/4,39269,"Hanna and Juran make up for their lack of supernatural thrills by packing lots of talking, fighting, dancing and drinking -- as well as a few lame jokes -- into the movie's harmless 65 minutes."
m/1001323-attack_of_the_50_foot_woman,David Nusair,FALSE,Reel Film Reviews,Rotten,1.5/4,39273,...has little to offer even the most ardent fan of trash cinema.
m/1001406-avenging_angel,Austin Kennedy,FALSE,Film Geek Central,Rotten,1.5/4,41293,"Should've been a fun cheesy movie, but every time it actually TRIES to be funny, it wasn't funny. The movie is uneven."
m/1001425-aviator,Derek Smith,FALSE,Apollo Guide,Rotten,56/100,37465,
m/1001428-awakening,Scott Weinberg,FALSE,eFilmCritic.com,Rotten,1.5/5,37463,"Dry-as-dust ""possession"" fare."
m/1001428-awakening,John Beifuss,FALSE,"Commercial Appeal (Memphis, TN)",Rotten,2.5/4,41087,"Twenty-four years after he freed the Israelites, Charlton Heston returned to Egypt to insult the ancient gods again in 'The Awakening.' Let my people go -- to their Netflix queues, to request the erratic but more enjoyable 'Blood from the Mummy's Tomb.'"
m/1001553-bad_company,Ryan Cracknell,FALSE,Apollo Guide,Rotten,67/100,38062,"An easy watch, except for the annoying demeanour of its lead character."
m/1001553-bad_company,Roger Greenspun,TRUE,New York Times,Fresh,3.5/5,38493,"A naturalistic, irreverent and sometimes broadly comic view of a largely ignored aspect of the Civil War gives Bad Company a refreshingly good name."
m/1001553-bad_company,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,3.5/4,39361,"[A] smart, character-driven Western that plays a little like the undercover cop genre."
m/1001567-bad_news_bears,Scott Weinberg,FALSE,Apollo Guide,Fresh,81/100,37323,"While lesser sports comedies have tried to mimic the humour and sloppy charm of The Bad News Bears, none have even come close."
m/1001567-bad_news_bears,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,3.5/4,38863,"Matthau's perfectly restrained, brilliantly comic performance holds it together."
m/1001567-bad_news_bears,,FALSE,TV Guide,Fresh,3.5/4,39155,"This charming, funny film takes a gentle poke at Little League baseball and the American obsession with winning."
m/1001567-bad_news_bears,Richard Luck,FALSE,Film4,Fresh,4.5/5,39663,"If all kids' movies were like this, you wouldn't need to drag parents to the multiplexes."
m/1001572-bad_seed,Scott Weinberg,FALSE,eFilmCritic.com,Fresh,4.5/5,37466,Stagy pacing and a few woeful missteps can't change the fact that this is a creepified horror classic.
m/1001572-bad_seed,Eric Henderson,FALSE,Slant Magazine,Fresh,2.5/4,38205,"The Bad Seed reflects Slant Magazine's blind, abject terror of precocious, well-behaved little blonde girls."
m/1001572-bad_seed,Walter Chaw,FALSE,Film Freak Central,Rotten,1.5/4,38236,Wrung to the point of unwatchable by meandering monologues and slow reveals.
